1.0,4.4,0.63,0.25,0.41,1.82,1.0,2
1.0,6.9,0.4,0.23,2.9,0.55,0.0,2
0.0,1.5,0.16,0.15,0.97,0.13,1.0,1
0.0,4.0,0.88,0.2,1.25,0.09,1.0,2
0.0,3.7,0.86,0.22,1.57,2.82,1.0,2
1.0,4.2,0.86,0.25,1.05,0.36,1.0,2
0.0,1.6,0.75,0.05,0.21,1.25,1.0,1
1.0,1.9,0.63,0.2,0.37,1.98,1.0,2
0.0,3.9,0.93,0.26,2.08,0.83,1.0,2
0.0,1.9,0.42,0.49,0.72,0.07,0.0,1
1.0,3.2,0.8,0.31,0.38,2.28,1.0,2
1.0,0.8,0.1,0.27,1.13,2.02,0.0,1
0.0,1.3,0.05,0.41,2.92,0.44,1.0,1
0.0,2.9,0.22,0.09,2.16,2.7,1.0,1
1.0,4.1,0.42,0.41,0.28,2.13,1.0,2
1.0,6.4,0.19,0.06,2.11,2.78,0.0,1
0.0,4.6,0.32,0.3,2.36,2.71,1.0,2
0.0,2.5,0.43,0.37,1.11,0.09,0.0,2
1.0,5.0,0.76,0.12,2.85,2.29,0.0,2
0.0,2.8,0.38,0.12,2.26,2.24,1.0,1
1.0,4.2,0.35,0.41,2.99,0.76,0.0,2
1.0,2.8,0.73,0.5,0.4,0.9,1.0,1
1.0,7.0,0.66,0.17,2.83,1.48,0.0,2
0.0,4.6,0.06,0.41,2.68,2.14,0.0,1
1.0,0.4,0.79,0.3,0.77,0.63,0.0,2
0.0,1.1,0.79,0.4,1.27,0.94,0.0,1
1.0,4.4,0.26,0.13,2.62,2.24,0.0,1
0.0,3.8,0.62,0.09,2.69,2.37,1.0,1
1.0,2.9,0.56,0.04,1.11,1.2,1.0,1
1.0,2.2,0.42,0.41,3.0,0.41,0.0,2
1.0,4.4,0.24,0.28,0.15,1.99,0.0,1
1.0,3.4,0.37,0.09,2.48,1.34,0.0,1
1.0,4.4,0.54,0.28,0.18,2.22,1.0,2
0.0,3.5,1.0,0.29,1.58,2.3,1.0,1
1.0,2.5,0.69,0.2,2.26,1.79,0.0,2
1.0,1.7,0.4,0.05,2.89,1.07,0.0,1
1.0,1.5,0.04,0.5,2.66,2.74,0.0,1
1.0,3.0,0.55,0.41,0.3,0.7,1.0,1
1.0,3.1,0.2,0.24,0.61,1.76,1.0,1
1.0,5.1,0.19,0.06,2.36,2.23,0.0,1
1.0,2.3,0.6,0.36,2.77,0.03,1.0,2
1.0,0.5,0.54,0.41,1.76,0.56,1.0,1
1.0,3.4,0.29,0.0,0.3,2.88,1.0,1
1.0,6.6,0.73,0.12,2.92,2.84,0.0,2
1.0,5.8,0.53,0.37,1.29,1.29,1.0,2
1.0,6.7,0.59,0.14,0.03,1.47,1.0,1
1.0,5.5,0.3,0.0,0.69,2.34,0.0,1
1.0,6.6,0.77,0.34,2.08,1.1,0.0,2
1.0,2.7,0.64,0.18,2.5,1.19,0.0,2
1.0,0.3,0.97,0.14,0.91,0.86,1.0,2
0.0,0.8,0.38,0.19,1.27,2.59,0.0,1
1.0,3.8,0.47,0.21,2.27,0.34,1.0,2
0.0,5.3,0.36,0.33,1.16,2.07,1.0,2
0.0,6.7,0.56,0.4,1.78,2.17,0.0,1
0.0,3.0,0.73,0.37,1.96,2.39,0.0,1
1.0,5.1,0.15,0.3,2.23,2.83,1.0,1
0.0,6.2,0.49,0.13,2.35,2.03,0.0,1
1.0,0.5,0.4,0.44,1.09,0.89,0.0,2
0.0,4.6,0.68,0.47,1.73,1.12,0.0,1
0.0,4.0,0.09,0.33,0.47,1.16,0.0,1
0.0,5.7,0.87,0.43,1.54,2.55,0.0,1
1.0,6.5,0.78,0.4,0.6,1.77,1.0,1
0.0,3.6,0.63,0.11,1.89,0.66,1.0,1
1.0,5.8,0.32,0.26,0.49,1.09,0.0,2
0.0,6.4,0.29,0.0,1.32,2.4,1.0,1
0.0,3.3,0.28,0.31,2.8,1.77,1.0,2
0.0,3.7,0.31,0.31,2.82,1.09,1.0,2
0.0,5.3,0.79,0.45,0.22,2.7,0.0,1
0.0,1.2,0.48,0.35,1.24,1.22,1.0,2
0.0,6.4,0.71,0.06,2.1,0.74,1.0,1
1.0,4.7,0.77,0.49,1.06,0.21,0.0,1
1.0,1.4,0.04,0.29,2.08,2.68,0.0,1
0.0,3.7,0.93,0.39,0.93,2.01,0.0,1
0.0,5.1,0.57,0.48,0.3,2.06,1.0,1
1.0,6.2,0.82,0.11,1.04,1.2,0.0,2
0.0,6.0,0.57,0.38,2.41,0.41,0.0,2
1.0,3.8,0.77,0.47,2.46,0.65,0.0,1
1.0,2.4,0.15,0.43,1.06,1.06,1.0,2
1.0,0.8,0.85,0.34,2.17,2.29,0.0,1
0.0,3.7,0.49,0.17,0.47,1.68,1.0,1
0.0,1.7,0.43,0.34,0.73,2.39,1.0,2
0.0,1.5,0.09,0.23,0.38,1.68,1.0,1
0.0,7.0,0.06,0.47,0.9,1.6,1.0,1
0.0,4.0,0.52,0.33,2.78,1.74,0.0,2
1.0,3.1,0.26,0.11,0.22,2.2,1.0,1
0.0,5.4,0.85,0.39,0.94,0.28,1.0,1
0.0,2.4,0.91,0.23,2.82,1.15,1.0,2
1.0,5.2,0.33,0.06,2.42,1.6,0.0,1
1.0,1.1,0.31,0.37,2.96,2.6,0.0,2
1.0,2.1,0.88,0.14,0.09,1.4,1.0,2
1.0,1.6,0.33,0.2,1.58,3.0,0.0,1
1.0,1.3,0.14,0.36,0.93,1.56,0.0,1
0.0,2.4,0.69,0.49,0.68,0.77,0.0,1
0.0,6.9,0.95,0.22,2.03,0.71,1.0,2
0.0,2.8,0.48,0.33,1.37,0.71,0.0,2
0.0,0.3,0.81,0.08,2.91,0.41,1.0,1
1.0,5.7,0.65,0.47,1.14,1.99,1.0,1
0.0,5.5,0.38,0.4,0.31,0.5,1.0,2
0.0,4.9,0.12,0.06,2.37,0.41,0.0,1
1.0,6.6,0.04,0.35,0.91,0.36,1.0,1
1.0,3.0,0.75,0.42,1.27,2.45,1.0,1
0.0,3.2,0.62,0.0,1.16,1.18,0.0,1
0.0,0.6,0.47,0.01,1.65,0.06,1.0,1
1.0,3.6,0.91,0.29,1.95,1.22,1.0,2
1.0,2.5,0.78,0.42,0.74,1.88,1.0,1
0.0,3.3,0.42,0.03,1.98,1.39,1.0,1
0.0,1.3,0.19,0.07,1.92,2.1,1.0,1
1.0,1.8,0.0,0.43,0.78,2.01,0.0,1
1.0,1.3,0.09,0.12,1.03,1.98,1.0,1
1.0,4.0,0.18,0.33,0.92,0.51,1.0,2
1.0,6.5,0.3,0.19,0.18,1.78,0.0,1
1.0,2.4,0.72,0.18,1.01,2.56,1.0,2
0.0,2.2,0.78,0.29,2.46,0.89,0.0,2
1.0,5.8,0.11,0.06,1.61,0.16,1.0,1
1.0,2.9,0.63,0.05,1.2,0.59,1.0,1
0.0,1.3,0.77,0.07,1.62,2.72,1.0,1
0.0,1.3,0.92,0.32,1.94,0.81,1.0,1
0.0,0.7,0.23,0.27,0.61,1.46,0.0,1
0.0,3.7,0.28,0.24,0.62,1.79,1.0,1
1.0,1.1,0.64,0.13,1.96,1.13,1.0,1
1.0,3.8,0.31,0.01,2.36,2.92,1.0,1
1.0,3.4,0.25,0.11,2.95,2.48,0.0,1
1.0,3.7,0.28,0.27,0.26,0.93,0.0,2
1.0,3.2,0.87,0.5,1.79,0.58,0.0,1
0.0,3.2,0.86,0.09,2.06,0.58,1.0,1
1.0,0.6,0.88,0.1,2.79,2.77,0.0,2
1.0,3.6,0.98,0.34,1.13,1.34,0.0,1
1.0,4.0,0.11,0.2,0.41,2.66,1.0,1
0.0,6.7,0.94,0.38,1.27,2.71,1.0,1
0.0,4.7,0.1,0.4,1.39,2.08,0.0,1
0.0,6.4,0.02,0.43,1.71,1.26,0.0,1
0.0,3.1,0.69,0.23,1.08,0.8,0.0,2
0.0,6.6,0.12,0.16,2.44,1.84,0.0,1
0.0,6.6,0.18,0.02,3.0,1.72,0.0,1
0.0,0.6,0.46,0.08,1.65,0.75,0.0,1
0.0,0.6,0.88,0.35,0.2,2.47,0.0,1
0.0,1.5,0.18,0.39,1.27,2.09,1.0,2
1.0,6.9,0.27,0.16,1.05,1.05,1.0,1
1.0,5.6,0.62,0.24,2.0,0.7,1.0,2
0.0,5.8,0.76,0.03,1.7,1.53,1.0,1
0.0,6.5,0.71,0.26,0.99,0.25,0.0,2
1.0,7.0,0.29,0.13,1.93,2.68,0.0,1
0.0,0.2,0.83,0.35,1.47,2.92,0.0,1
0.0,6.5,0.12,0.11,0.83,0.77,1.0,1
1.0,4.3,0.97,0.02,2.23,1.6,1.0,1
1.0,5.5,0.32,0.1,2.46,1.84,1.0,1
1.0,1.1,0.71,0.44,2.05,1.16,0.0,1
0.0,3.3,0.14,0.04,2.36,1.06,0.0,1
0.0,6.5,0.77,0.23,1.26,1.65,0.0,2
0.0,1.9,0.01,0.2,0.39,2.91,0.0,2
0.0,5.4,0.9,0.23,0.88,0.84,1.0,2
1.0,6.5,0.38,0.43,0.38,1.96,1.0,2
1.0,2.2,0.31,0.41,2.21,2.12,0.0,2
1.0,3.5,0.68,0.23,1.05,0.87,1.0,2
0.0,1.0,0.48,0.32,1.56,1.63,1.0,2
0.0,1.9,0.91,0.28,2.07,2.27,1.0,2
1.0,5.2,0.96,0.41,1.46,2.59,0.0,1
1.0,4.5,0.33,0.35,2.03,0.59,1.0,2
1.0,0.7,0.3,0.41,0.42,2.54,0.0,2
0.0,5.5,0.61,0.0,0.48,2.44,1.0,1
1.0,1.2,0.73,0.07,2.34,0.76,0.0,1
0.0,2.4,0.4,0.36,2.4,2.83,1.0,2
1.0,1.8,0.96,0.39,0.96,2.97,0.0,1
1.0,4.4,0.13,0.49,1.1,1.27,1.0,1
1.0,6.7,0.6,0.45,0.5,2.04,1.0,1
0.0,4.2,0.74,0.26,1.98,2.67,0.0,2
1.0,4.2,0.27,0.32,0.81,1.13,1.0,2
0.0,2.5,0.49,0.45,2.65,3.0,1.0,1
0.0,1.7,0.16,0.04,2.45,2.99,0.0,1
0.0,4.7,0.94,0.42,2.47,0.4,1.0,1
0.0,6.1,0.85,0.41,1.41,1.26,1.0,1
1.0,4.7,0.66,0.27,1.78,0.79,0.0,2
1.0,4.4,0.25,0.08,1.75,1.43,0.0,1
0.0,6.8,0.65,0.32,1.69,1.9,0.0,2
1.0,5.9,0.43,0.26,2.57,1.99,1.0,2
1.0,6.0,0.19,0.42,2.77,0.29,0.0,2
1.0,5.3,0.51,0.13,0.99,0.99,1.0,1
1.0,6.2,0.88,0.07,1.45,1.12,1.0,1
0.0,0.6,0.98,0.2,1.44,2.27,0.0,2
0.0,0.6,0.38,0.06,0.06,1.66,1.0,1
0.0,4.7,0.49,0.4,2.89,1.35,0.0,2
1.0,5.3,0.97,0.09,0.16,1.04,1.0,1
0.0,3.8,0.2,0.3,2.5,0.47,0.0,1
1.0,7.0,0.82,0.35,0.6,1.0,0.0,1
0.0,0.9,0.0,0.22,1.54,1.01,0.0,2
1.0,1.3,0.31,0.13,2.59,0.31,0.0,1
0.0,5.1,0.13,0.39,0.67,0.9,0.0,2
0.0,5.5,0.63,0.29,2.74,1.21,0.0,2
0.0,1.6,0.21,0.23,0.43,0.02,0.0,1
1.0,1.0,0.94,0.09,1.45,3.0,1.0,1
0.0,1.9,0.07,0.21,2.76,2.83,1.0,1
0.0,1.8,0.12,0.31,2.89,1.85,1.0,1
1.0,2.2,0.03,0.48,2.81,1.58,0.0,1
1.0,6.6,0.41,0.24,2.92,1.89,0.0,2
1.0,1.4,0.05,0.05,0.84,1.5,0.0,1
0.0,7.0,0.17,0.13,2.41,2.11,0.0,1
0.0,5.9,0.18,0.21,0.07,1.68,1.0,1
1.0,1.7,0.77,0.07,1.75,2.27,1.0,1
0.0,4.8,0.53,0.1,2.45,2.03,0.0,1
1.0,0.6,0.59,0.32,2.64,1.46,0.0,2
0.0,0.7,0.63,0.4,2.93,2.0,0.0,1
1.0,0.8,0.79,0.33,0.15,2.12,0.0,1
0.0,5.5,0.95,0.13,1.48,0.7,0.0,2
0.0,2.7,0.67,0.19,1.43,1.67,0.0,2
0.0,3.9,0.88,0.04,0.06,0.76,1.0,1
1.0,4.0,0.41,0.18,2.4,0.6,0.0,1
1.0,5.6,0.46,0.24,1.62,2.89,0.0,2
1.0,2.3,0.12,0.1,1.82,1.88,1.0,1
1.0,2.1,0.07,0.12,1.46,2.86,1.0,1
0.0,6.2,0.37,0.39,0.72,1.74,1.0,2
0.0,3.7,0.13,0.05,2.66,0.52,1.0,1
0.0,3.7,1.0,0.5,0.03,1.14,1.0,1
1.0,1.1,0.33,0.13,2.59,1.18,0.0,1
0.0,4.5,0.93,0.43,2.28,0.81,0.0,1
0.0,6.7,0.86,0.45,2.63,3.0,1.0,1
0.0,3.9,0.26,0.49,0.23,0.65,1.0,1
1.0,3.5,0.41,0.06,2.29,0.17,1.0,1
0.0,6.3,0.69,0.19,0.29,2.24,1.0,2
0.0,2.1,0.76,0.36,2.79,0.88,1.0,1
1.0,6.5,0.2,0.39,2.74,1.87,1.0,2
1.0,5.3,0.44,0.45,2.89,1.76,1.0,1
0.0,1.7,0.09,0.01,1.94,1.06,1.0,1
1.0,7.0,0.94,0.27,1.73,1.84,0.0,2
0.0,4.6,0.86,0.11,0.07,0.63,0.0,2
1.0,1.2,0.8,0.47,0.07,2.07,1.0,1
0.0,2.2,0.46,0.49,0.85,2.22,1.0,1
1.0,2.6,0.33,0.34,2.99,1.3,0.0,2
1.0,4.1,0.32,0.43,1.86,2.18,1.0,2
1.0,2.9,0.97,0.34,1.52,0.05,0.0,1
0.0,2.2,0.47,0.28,2.2,0.57,1.0,2
0.0,6.5,0.14,0.49,2.55,2.47,1.0,1
0.0,1.8,0.2,0.5,2.24,2.8,1.0,1
0.0,1.9,0.07,0.29,1.42,1.46,1.0,1
1.0,3.8,0.34,0.49,2.15,1.88,0.0,1
0.0,6.7,0.97,0.05,2.82,1.33,1.0,1
1.0,0.3,0.25,0.04,1.11,1.7,0.0,1
0.0,2.7,0.58,0.46,1.63,2.81,1.0,1
1.0,1.5,0.98,0.12,0.54,2.34,0.0,2
1.0,3.7,0.23,0.16,1.24,1.35,0.0,1
1.0,1.1,0.97,0.03,2.08,0.89,0.0,1
1.0,1.6,0.08,0.1,1.65,2.93,1.0,1
0.0,1.2,0.35,0.07,0.34,2.67,1.0,1
1.0,5.0,0.8,0.21,1.54,2.5,0.0,2
0.0,6.0,0.88,0.11,2.13,0.15,1.0,2
1.0,6.4,0.86,0.2,0.3,1.41,0.0,2
1.0,0.7,0.1,0.06,1.52,2.58,0.0,1
1.0,0.8,0.73,0.46,0.96,2.91,0.0,1
0.0,5.3,0.17,0.29,2.63,1.55,1.0,1
1.0,1.3,0.81,0.23,1.54,0.97,0.0,2
1.0,4.9,1.0,0.32,0.24,0.78,1.0,1
1.0,4.2,0.48,0.27,1.25,0.89,0.0,2
0.0,3.5,0.95,0.35,0.76,2.24,0.0,1
0.0,1.6,0.2,0.08,2.51,2.38,1.0,1
1.0,4.3,0.35,0.22,2.15,0.81,0.0,1
1.0,0.4,0.82,0.49,2.36,2.97,0.0,1
0.0,1.6,0.56,0.43,2.35,2.8,0.0,1
0.0,3.8,0.77,0.4,1.3,2.36,1.0,1
0.0,3.8,0.87,0.36,2.32,0.61,0.0,1
1.0,1.3,0.62,0.21,2.34,1.37,0.0,2
1.0,6.5,0.85,0.46,1.67,0.28,0.0,1
1.0,0.7,0.43,0.31,0.31,1.52,1.0,2
1.0,3.8,0.7,0.39,0.9,1.12,0.0,1
1.0,1.8,0.2,0.33,0.15,0.79,1.0,2
1.0,4.2,0.65,0.47,0.78,1.19,1.0,1
1.0,0.5,0.4,0.49,0.66,2.93,0.0,1
1.0,3.5,0.45,0.36,1.32,0.67,1.0,2
1.0,2.5,0.46,0.31,0.8,0.29,1.0,2
0.0,4.9,0.33,0.3,2.9,2.33,0.0,2
1.0,2.1,0.86,0.29,2.56,2.33,0.0,2
0.0,1.9,0.66,0.38,1.93,1.83,1.0,1
0.0,5.4,0.51,0.18,1.7,1.31,1.0,2
1.0,4.5,0.58,0.01,0.55,0.99,0.0,1
0.0,3.6,0.04,0.06,2.04,1.8,0.0,1
1.0,3.2,0.85,0.29,0.2,0.72,1.0,2
1.0,2.4,0.04,0.02,1.06,2.7,1.0,1
1.0,6.6,0.52,0.09,2.44,2.95,1.0,1
1.0,0.8,0.09,0.35,1.46,2.64,1.0,1
1.0,6.1,0.19,0.36,1.82,2.9,0.0,2
0.0,4.9,0.84,0.38,3.0,0.52,1.0,1
1.0,4.7,0.9,0.36,0.77,1.76,1.0,1
0.0,0.5,0.51,0.45,2.63,1.39,1.0,1
0.0,5.0,0.92,0.18,2.54,0.56,1.0,2
1.0,0.5,0.26,0.16,0.25,1.49,1.0,1
0.0,2.9,0.87,0.02,2.72,1.92,1.0,1
0.0,2.4,0.19,0.47,0.33,0.86,1.0,1
0.0,4.2,0.36,0.5,2.32,1.43,0.0,1
1.0,6.7,0.37,0.41,0.36,1.99,1.0,2
1.0,6.8,0.85,0.06,0.58,1.4,0.0,1
0.0,6.0,0.34,0.39,2.0,0.19,1.0,2
0.0,4.6,0.89,0.35,2.23,0.77,0.0,1
1.0,3.9,0.61,0.43,0.46,1.1,1.0,1
0.0,6.4,0.42,0.39,2.09,1.28,0.0,2
1.0,6.5,0.01,0.23,1.52,1.08,1.0,2
1.0,5.7,0.94,0.27,2.01,1.84,0.0,2
1.0,0.7,0.35,0.3,0.24,2.36,1.0,2
0.0,6.4,0.07,0.24,0.11,0.33,0.0,1
1.0,1.3,0.56,0.22,2.8,0.88,0.0,2
1.0,4.7,0.84,0.05,0.17,1.96,0.0,1
1.0,3.5,0.27,0.28,2.24,2.41,0.0,1
0.0,1.7,0.52,0.2,0.67,2.22,0.0,2
1.0,1.7,0.29,0.26,2.99,1.38,1.0,2
0.0,2.2,0.38,0.24,2.14,2.63,1.0,2
0.0,0.3,0.41,0.21,2.02,1.13,1.0,1
1.0,5.7,0.27,0.37,2.47,0.86,0.0,2
1.0,2.7,0.67,0.08,0.52,2.21,0.0,1
1.0,6.9,0.18,0.0,0.76,2.59,0.0,1
0.0,2.8,0.86,0.19,2.49,1.94,1.0,2
1.0,3.4,0.32,0.3,0.55,2.01,1.0,2
0.0,5.3,0.88,0.2,2.33,2.76,1.0,2
0.0,0.7,0.96,0.43,0.57,2.84,0.0,1
0.0,3.6,0.6,0.29,2.54,0.91,0.0,2
1.0,4.3,0.95,0.11,1.28,1.86,1.0,2
1.0,3.2,0.61,0.44,2.05,2.37,0.0,1
0.0,6.3,0.38,0.32,2.72,0.81,1.0,2
0.0,6.1,0.22,0.28,0.32,2.0,1.0,1
0.0,5.3,0.93,0.3,2.02,1.34,1.0,1
1.0,6.3,0.53,0.12,2.86,0.13,0.0,1
1.0,5.9,0.7,0.4,0.32,1.85,0.0,1
1.0,0.5,0.52,0.11,1.56,0.91,0.0,1
0.0,5.1,0.21,0.49,2.03,1.47,1.0,1
1.0,0.1,0.98,0.36,0.73,1.95,1.0,1
1.0,3.6,0.04,0.19,1.67,2.58,1.0,1
1.0,4.5,0.07,0.23,0.04,1.6,0.0,1
0.0,1.4,0.34,0.38,0.49,2.79,0.0,2
0.0,1.6,0.84,0.05,1.2,0.09,0.0,1
0.0,0.6,0.48,0.47,1.69,0.95,0.0,1
0.0,4.9,0.61,0.45,1.04,0.95,1.0,1
0.0,6.1,0.96,0.34,0.15,1.08,0.0,1
0.0,4.3,0.13,0.31,0.79,1.65,0.0,1
1.0,1.0,0.11,0.04,2.6,0.71,0.0,1
0.0,3.7,0.09,0.15,1.15,1.14,1.0,1
1.0,5.2,0.6,0.12,2.1,1.93,1.0,1
0.0,3.1,0.13,0.48,1.31,1.96,1.0,1
0.0,5.4,0.34,0.27,0.42,0.37,0.0,2
0.0,0.3,0.33,0.02,0.2,0.32,1.0,1
0.0,3.1,0.87,0.38,2.78,2.1,0.0,1
0.0,6.4,0.64,0.49,2.92,1.71,0.0,1
1.0,3.8,0.68,0.47,2.44,1.31,1.0,1
1.0,0.1,0.09,0.02,0.59,2.89,0.0,1
1.0,2.7,0.83,0.08,1.09,1.78,0.0,1
0.0,5.3,0.19,0.24,2.74,2.13,0.0,1
0.0,3.1,0.23,0.44,0.21,1.73,1.0,2
0.0,6.1,0.52,0.38,2.97,1.39,1.0,2
0.0,1.9,0.53,0.06,0.45,2.56,0.0,1
0.0,3.2,0.24,0.15,0.16,1.64,0.0,1
1.0,5.6,0.8,0.37,1.36,2.55,1.0,1
0.0,6.8,0.44,0.3,1.85,0.2,1.0,2
1.0,1.2,0.6,0.0,2.38,1.16,1.0,1
0.0,2.3,0.83,0.46,1.38,0.62,0.0,1
1.0,3.5,0.23,0.4,1.56,2.76,1.0,2
0.0,5.0,0.74,0.43,2.58,0.97,1.0,1
0.0,0.1,0.26,0.06,2.08,1.88,1.0,1
1.0,5.9,0.81,0.25,2.16,2.89,1.0,2
1.0,2.2,0.25,0.31,1.87,2.27,1.0,2
0.0,4.8,0.88,0.34,0.27,0.59,1.0,1
0.0,4.1,0.49,0.07,2.62,2.52,0.0,1
1.0,7.0,0.74,0.42,1.86,0.07,0.0,1
1.0,1.6,0.81,0.17,1.64,1.21,1.0,2
0.0,3.0,0.61,0.0,1.33,2.38,1.0,1
0.0,0.7,0.24,0.17,1.92,0.15,1.0,1
0.0,1.4,0.7,0.39,2.89,1.19,0.0,1
1.0,6.1,0.45,0.15,0.71,2.83,0.0,1
0.0,5.2,0.86,0.45,2.07,1.23,1.0,1
1.0,6.7,0.68,0.09,0.57,0.42,0.0,1
0.0,4.5,0.65,0.15,0.09,1.36,0.0,2
0.0,3.8,0.46,0.17,0.01,1.07,1.0,1
0.0,4.9,0.21,0.19,1.72,1.08,1.0,1
1.0,5.8,0.53,0.07,2.07,0.03,1.0,1
0.0,6.0,0.98,0.06,1.67,0.87,0.0,1
0.0,5.3,0.55,0.36,0.93,1.98,0.0,2
0.0,5.1,0.88,0.15,2.1,2.31,0.0,2
1.0,6.7,0.13,0.28,0.82,2.67,1.0,1
1.0,4.7,0.61,0.17,0.43,0.0,1.0,2
0.0,0.2,0.05,0.25,0.46,1.08,1.0,1
1.0,1.8,0.99,0.04,2.75,2.66,0.0,1
1.0,2.2,0.45,0.19,2.94,2.31,0.0,1
0.0,0.9,0.38,0.36,0.49,0.27,0.0,2
1.0,5.2,0.35,0.24,2.43,1.64,0.0,2
1.0,3.0,0.74,0.12,0.0,2.34,0.0,2
1.0,6.3,0.29,0.19,0.74,0.89,1.0,1
0.0,4.5,0.68,0.29,2.76,1.63,0.0,2
0.0,1.2,0.84,0.47,0.06,2.48,0.0,1
1.0,4.0,0.91,0.27,0.33,1.15,1.0,2
1.0,2.0,0.73,0.39,2.1,1.6,0.0,1
1.0,4.6,0.51,0.28,1.23,2.65,0.0,2
1.0,1.7,0.23,0.11,0.55,2.62,0.0,1
0.0,4.0,0.85,0.31,0.43,2.25,0.0,2
0.0,5.3,0.37,0.49,2.48,2.97,1.0,1
0.0,5.1,0.69,0.01,1.34,1.53,1.0,1
0.0,1.2,0.92,0.28,0.53,1.59,0.0,2
0.0,6.8,0.0,0.36,0.38,2.67,1.0,1
1.0,5.4,0.74,0.13,0.54,2.8,0.0,2
0.0,3.4,0.63,0.0,0.22,0.28,1.0,1
0.0,5.0,0.61,0.0,2.14,3.0,0.0,1
0.0,4.2,0.03,0.21,0.94,1.51,0.0,1
0.0,5.5,0.34,0.48,0.38,2.33,0.0,1
0.0,4.4,0.79,0.16,0.58,0.61,1.0,2
0.0,6.7,0.28,0.04,2.35,1.21,0.0,1
0.0,6.3,0.53,0.37,2.85,2.38,0.0,2
1.0,1.2,0.17,0.13,1.93,1.38,1.0,1
1.0,7.0,0.67,0.43,1.74,0.36,1.0,1
0.0,3.4,0.03,0.17,0.29,0.82,0.0,1
1.0,5.5,0.07,0.04,0.09,0.8,0.0,1
0.0,6.7,0.85,0.12,0.9,2.44,0.0,2
1.0,0.8,0.97,0.49,0.02,0.45,0.0,1
0.0,2.0,0.8,0.23,0.71,0.91,1.0,2
0.0,5.0,0.67,0.27,0.27,0.37,1.0,2
0.0,4.7,0.6,0.43,0.14,2.24,1.0,1
0.0,5.6,0.27,0.45,1.84,2.13,0.0,2
1.0,6.7,0.13,0.42,1.83,1.3,0.0,2
0.0,3.9,0.15,0.24,1.58,2.9,0.0,1
0.0,3.8,0.06,0.38,1.28,0.03,0.0,1
1.0,6.9,0.89,0.23,0.8,1.7,0.0,2
0.0,3.4,0.9,0.22,1.18,2.13,0.0,2
1.0,6.5,0.67,0.01,0.96,2.32,0.0,1
0.0,6.9,0.34,0.38,1.66,1.46,0.0,2
1.0,6.6,0.34,0.44,2.12,1.28,0.0,2
1.0,5.9,0.19,0.19,0.52,0.04,0.0,1
1.0,6.1,0.29,0.46,1.12,0.43,1.0,2
1.0,4.9,0.76,0.41,1.15,0.53,1.0,1
0.0,2.7,0.55,0.33,1.62,2.35,1.0,2
0.0,3.8,0.76,0.1,0.88,0.27,0.0,1
1.0,0.5,0.92,0.31,1.15,0.94,1.0,1
0.0,1.8,0.42,0.48,0.23,1.71,1.0,1
0.0,4.5,0.6,0.4,1.28,0.92,0.0,1
1.0,3.4,0.09,0.19,2.81,0.92,0.0,1
1.0,1.4,0.11,0.3,0.92,0.67,1.0,1
1.0,7.0,0.2,0.45,0.82,0.17,1.0,2
0.0,3.3,0.26,0.32,1.5,2.89,0.0,2
1.0,6.5,0.24,0.21,1.29,1.17,0.0,1
0.0,0.9,0.35,0.23,1.16,2.55,1.0,1
0.0,0.7,0.4,0.06,1.88,1.96,1.0,1
1.0,1.9,0.48,0.36,1.46,1.73,1.0,2
0.0,4.0,0.17,0.03,0.07,1.79,1.0,1
0.0,6.3,0.21,0.25,0.14,1.52,0.0,1
0.0,5.6,1.0,0.06,2.55,0.45,1.0,1
1.0,4.8,0.79,0.31,2.86,2.49,0.0,2
0.0,6.4,0.03,0.37,0.59,0.51,1.0,1
0.0,5.3,0.02,0.31,2.98,2.8,1.0,1
1.0,4.3,0.18,0.45,1.27,0.13,0.0,2
1.0,5.3,0.57,0.12,0.81,2.9,0.0,1
1.0,1.6,0.71,0.34,2.14,1.25,1.0,2
0.0,5.0,0.29,0.03,2.24,2.23,0.0,1
1.0,2.2,0.46,0.3,2.1,1.75,1.0,2
1.0,6.7,0.81,0.17,0.27,1.76,0.0,2
1.0,0.4,0.9,0.09,1.49,2.17,0.0,1
0.0,0.1,0.4,0.36,1.37,2.22,1.0,2
1.0,4.4,0.47,0.02,1.0,2.21,1.0,1
1.0,3.6,0.21,0.39,0.74,2.37,1.0,2
0.0,5.7,0.75,0.34,1.28,1.36,1.0,2
1.0,4.1,0.32,0.25,0.74,1.28,1.0,1
0.0,7.0,1.0,0.22,0.33,2.13,1.0,2
1.0,1.8,0.51,0.03,1.76,2.1,0.0,1
0.0,1.7,0.1,0.13,2.1,0.38,0.0,1
1.0,5.7,0.74,0.43,2.32,1.05,0.0,1
0.0,6.3,0.48,0.0,0.18,0.85,1.0,1
0.0,4.6,0.67,0.18,0.38,1.01,0.0,2
1.0,5.3,0.72,0.42,0.34,0.77,1.0,1
1.0,4.2,0.24,0.49,0.46,2.75,0.0,1
0.0,0.9,0.64,0.32,1.7,0.86,0.0,2
1.0,2.2,0.63,0.39,0.28,2.74,1.0,1
0.0,2.9,0.8,0.46,0.38,0.01,0.0,1
0.0,1.8,0.54,0.05,2.87,1.01,0.0,1
0.0,2.2,0.57,0.18,0.32,1.29,0.0,2
0.0,5.3,0.03,0.29,1.69,0.49,0.0,1
0.0,1.4,0.96,0.13,1.57,1.49,0.0,2
